time,seconds_elapsed,z,y,x
1667255160676683500,0.00268359375,6.168696880340576,4.479363918304443,7.133004188537598
1667255160679163000,0.005162841796875,6.197410583496094,4.510470867156982,7.200003147125244
1667255160681642000,0.00764208984375,6.223731517791748,4.508078098297119,7.259823799133301
1667255160684121300,0.010121337890625,5.735595703125,4.493721008300781,7.307680130004883
1667255160686600700,0.0126005859375,5.242674350738525,4.529613494873047,7.135396957397461
1667255160689079800,0.015079833984375,5.168497085571289,4.587040901184082,6.9344000816345215
1667255160691559200,0.01755908203125,5.3694939613342285,4.718646049499512,6.91765022277832
1667255160694038300,0.020038330078125,5.529813289642334,4.838287353515625,7.037291526794434
1667255160696517600,0.022517578125,5.587240695953369,5.048855781555176,7.295716285705566
1667255160698997000,0.0249970703125,5.615954875946045,5.278566837310791,7.609176158905029
1667255160701476000,0.02747607421875,5.642275810241699,5.5034918785095215,7.903493404388428
1667255160703955500,0.02995556640625,5.630311489105225,5.6446685791015625,8.149953842163086
1667255160706434800,0.032434814453125,5.548955917358398,5.694917678833008,8.382058143615723
1667255160708914000,0.034913818359375,5.3934221267700195,5.723631858825684,8.554341316223145
1667255160711393300,0.037393310546875,5.254638671875,5.7547383308410645,8.69791030883789
1667255160713872400,0.039872314453125,5.120640277862549,5.747560024261475,8.803194046020508
1667255160716351700,0.042351806640625,5.051248550415039,5.711667537689209,8.846264839172363
1667255160718831000,0.0448310546875,5.0225348472595215,5.709274768829346,8.824729919433594
1667255160721310200,0.047310302734375,4.95074987411499,5.726024627685547,8.827122688293457
1667255160723789600,0.04978955078125,4.919643402099609,5.72841739654541,8.824729919433594
1667255160726269000,0.05226904296875,4.917250633239746,5.759523868560791,8.812766075134277
1667255160728748000,0.054748046875,4.9435715675354,5.766702651977539,8.812766075134277
1667255160731227400,0.057227294921875,4.948357105255127,5.682953834533691,8.726624488830566
1667255160733706500,0.05970654296875,4.907679080963135,5.599205017089844,8.60459041595459
1667255160736185900,0.062185791015625,4.9124650955200195,5.513063430786133,8.511270523071289
1667255160738665200,0.064665283203125,4.917250633239746,5.460421085357666,8.504091262817383
1667255160741144300,0.067144287109375,4.752145767211914,5.429314613342285,8.583054542541504
1667255160743623700,0.069623779296875,4.292723655700684,5.3694939613342285,8.748159408569336
1667255160746102800,0.072102783203125,2.407179594039917,5.0943193435668945,9.123832702636719
1667255160748582100,0.07458203125,1.7060825824737549,4.95074987411499,9.44447135925293
1667255160751061500,0.0770615234375,2.500499725341797,4.955535888671875,9.616754531860352
1667255160753540600,0.07954052734375,2.737389087677002,4.917250633239746,9.774680137634277
1667255160756020000,0.08202001953125,2.3545374870300293,4.790431022644043,9.865608215332031
1667255160758499300,0.084499267578125,2.5770699977874756,4.778466701507568,9.963713645935059
1667255160760978400,0.086978515625,2.9240293502807617,4.754538536071777,9.942177772521973
1667255160763457800,0.089457763671875,3.4097721576690674,4.752145767211914,9.829715728759766
1667255160765937000,0.09193701171875,4.254438877105713,4.761716842651367,9.547362327575684
1667255160768416300,0.094416259765625,5.443671703338623,4.78803825378418,9.028120040893555
1667255160770895600,0.0968955078125,6.5252275466918945,4.783252239227295,8.35573673248291
1667255160773374700,0.099374755859375,7.17368221282959,4.677968502044678,7.5804619789123535
1667255160775854000,0.10185400390625,7.410571575164795,4.417150497436523,6.711867332458496
1667255160778333200,0.104333251953125,6.920042991638184,4.043870449066162,5.79063081741333
1667255160780812500,0.1068125,5.474778175354004,3.5509488582611084,5.027320384979248
1667255160783292000,0.1092919921875,3.5437703132629395,3.0867412090301514,4.4243292808532715
1667255160785771000,0.11177099609375,1.8544375896453857,2.799602508544922,3.9625144004821777
1667255160788250400,0.11425048828125,0.6628118753433228,2.825923442840576,3.696911096572876
1667255160790729700,0.116729736328125,-0.019142581149935722,3.067598581314087,3.658625841140747
1667255160793208800,0.119208740234375,-0.2799602448940277,3.469592809677124,3.926621913909912
1667255160795688200,0.121688232421875,-0.19381862878799438,3.94815731048584,4.565505504608154
1667255160798167300,0.124167236328125,0.15074782073497772,4.460221290588379,5.515456199645996
1667255160800646700,0.126646728515625,0.6317051649093628,4.969892501831055,6.608976364135742
1667255160803126000,0.1291259765625,1.210768222808838,5.4556355476379395,7.690532207489014
1667255160805605000,0.131605224609375,1.7802600860595703,5.826523303985596,8.566305160522461
1667255160808084500,0.13408447265625,2.251646041870117,6.0610198974609375,9.176474571228027
1667255160810563600,0.1365634765625,2.6249263286590576,6.185446739196777,9.511469841003418
1667255160813043000,0.13904296875,2.9599215984344482,6.233303070068359,9.619147300720215
1667255160815522300,0.141522216796875,3.2829527854919434,6.199803352355957,9.542576789855957
1667255160818001400,0.14400146484375,3.5533416271209717,6.096911907196045,9.351150512695312
1667255160820480800,0.146480712890625,3.730410575866699,5.941378593444824,9.123832702636719
1667255160822960000,0.148960205078125,3.845266103744507,5.836094379425049,8.920442581176758
1667255160825439200,0.151439208984375,3.9529430866241455,5.802595138549805,8.772088050842285
1667255160827918600,0.153918701171875,4.074976921081543,5.857629776000977,8.669196128845215
1667255160830397700,0.156397705078125,4.206582069396973,5.972485542297363,8.63330364227295
1667255160832877000,0.158876953125,4.328616142272949,6.0849480628967285,8.616554260253906
1667255160835356400,0.1613564453125,4.429114818572998,6.166304111480713,8.585447311401367
1667255160837835500,0.16383544921875,4.460221290588379,6.214160442352295,8.575876235961914
1667255160840315000,0.16631494140625,4.429114818572998,6.209374904632568,8.623732566833496
1667255160842794200,0.168794189453125,4.40757942199707,6.166304111480713,8.719446182250977
1667255160845273300,0.1712734375,4.271188259124756,6.044270038604736,8.86062240600586
1667255160847752700,0.173752685546875,3.900300979614258,5.6925249099731445,8.910871505737305
1667255160850231800,0.176231689453125,3.744767427444458,5.31685209274292,8.989834785461426
1667255160852711200,0.178711181640625,3.8045880794525146,4.996213912963867,9.08554744720459
1667255160855190500,0.1811904296875,3.7567315101623535,4.7234320640563965,9.21715259552002
1667255160857669600,0.183669677734375,3.7232320308685303,4.603790760040283,9.353543281555176
1667255160860149000,0.18614892578125,3.713660717010498,4.639683246612549,9.410971641540527
1667255160862628400,0.18862841796875,3.6993038654327393,4.742574691772461,9.34875774383545
1667255160865107500,0.191107421875,3.6993038654327393,4.895715236663818,9.20279598236084
1667255160867586800,0.1935869140625,3.658625841140747,5.06799840927124,9.001798629760742
1667255160870066200,0.196066162109375,3.6299118995666504,5.221138954162598,8.7505521774292
1667255160872545300,0.198545166015625,3.6131622791290283,5.333601474761963,8.544769287109375
1667255160875024600,0.201024658203125,3.601198196411133,5.402993679046631,8.394021987915039
1667255160877503700,0.203503662109375,3.6083765029907227,5.453242778778076,8.293522834777832
1667255160879983000,0.205983154296875,3.713660717010498,5.458028316497803,8.14516830444336
1667255160882462500,0.20846240234375,3.7950167655944824,5.374279499053955,8.0350980758667
1667255160884941600,0.210941650390625,3.8596229553222656,5.2115678787231445,7.929814338684082
1667255160887421000,0.2134208984375,4.019941806793213,5.072783946990967,7.841279983520508
1667255160889900000,0.215900146484375,4.247260093688965,4.941178798675537,7.740781307220459
1667255160892379400,0.21837939453125,4.491328239440918,4.847858905792236,7.652246952056885
1667255160894858800,0.220858642578125,4.706682205200195,4.764110088348389,7.539783954620361
1667255160897337900,0.223337890625,4.88853645324707,4.713860511779785,7.377072334289551
1667255160899817200,0.225817138671875,5.024927616119385,4.675575256347656,7.17368221282959
1667255160902296300,0.22829638671875,5.13021183013916,4.680361270904541,6.9822564125061035
1667255160904775700,0.230775634765625,5.185246467590332,4.682754039764404,6.812366008758545
1667255160907255000,0.233255126953125,5.151747226715088,4.666004180908203,6.7070817947387695
1667255160909734100,0.235734130859375,5.079962253570557,4.634897232055664,6.678368091583252
1667255160912213500,0.238213623046875,4.979464054107666,4.555934429168701,6.661618232727051
1667255160914692900,0.24069287109375,4.859822750091553,4.450650215148926,6.666403770446777
1667255160917172000,0.243171875,4.737788677215576,4.388436794281006,6.680760860443115
1667255160919651300,0.2456513671875,4.577469825744629,4.371686935424805,6.721438884735107
1667255160922130400,0.24813037109375,4.438685894012451,4.398007869720459,6.776473522186279
1667255160924609800,0.25060986328125,4.321437835693359,4.462614059448242,6.845865726470947
1667255160927089200,0.253089111328125,4.230510234832764,4.5583271980285645,6.960721015930176
1667255160929568300,0.255568359375,4.1970109939575195,4.66361141204834,7.03489875793457
1667255160932047600,0.258047607421875,4.252045631408691,4.776073932647705,7.094718933105469
1667255160934526700,0.260526611328125,4.323830604553223,4.855037212371826,7.128218650817871
1667255160937006000,0.263006103515625,4.398007869720459,4.8502516746521,7.142575740814209
1667255160939485400,0.2654853515625,4.498506546020508,4.816751956939697,7.159325122833252
1667255160941964500,0.267964599609375,4.618147850036621,4.744967460632324,7.149754047393799
1667255160944444000,0.27044384765625,4.711467742919922,4.632504463195801,7.135396957397461
1667255160946923300,0.27292333984375,4.783252239227295,4.53200626373291,7.09711217880249
1667255160949402400,0.27540234375,4.847858905792236,4.436293125152588,7.0301127433776855
1667255160951881700,0.2778818359375,4.957928657531738,4.357329845428467,6.975078105926514
1667255160954360800,0.28036083984375,5.0943193435668945,4.285545349121094,6.874579429626465
1667255160956840200,0.282840087890625,5.19960355758667,4.204189300537109,6.7310099601745605
1667255160959319600,0.285319580078125,5.26181697845459,4.07258415222168,6.6592254638671875
1667255160961798700,0.287798583984375,5.290530681610107,3.955335855484009,6.6592254638671875
1667255160964278000,0.290278076171875,5.285745143890381,3.87876558303833,6.709474563598633
1667255160966757000,0.292757080078125,5.257031440734863,3.8572301864624023,6.766902446746826
1667255160969236500,0.295236572265625,5.233103275299072,3.895515203475952,6.869793891906738
1667255160971715800,0.2977158203125,5.216353416442871,3.955335855484009,6.946363925933838
1667255160974195000,0.30019482421875,5.283352375030518,4.058227062225342,7.003791809082031
1667255160976674300,0.30267431640625,5.359922885894775,4.153940200805664,7.037291526794434
1667255160979153700,0.305153564453125,5.460421085357666,4.268795490264893,7.061219692230225
1667255160981632800,0.3076328125,5.529813289642334,4.3788652420043945,7.101897716522217
1667255160984112000,0.310112060546875,5.508277893066406,4.426722049713135,7.197610378265381
1667255160986591200,0.31259130859375,5.508277893066406,4.445864677429199,7.341179847717285
1667255160989070600,0.315070556640625,5.426921844482422,4.481756687164307,7.513463020324707
1667255160991550000,0.317550048828125,5.31685209274292,4.543970108032227,7.733603000640869
1667255160994029000,0.320029052734375,5.216353416442871,4.649254322052002,7.980063438415527
1667255160996508400,0.32250830078125,5.146961688995361,4.785645484924316,8.228917121887207
1667255160998987800,0.32498779296875,5.13021183013916,4.972285270690918,8.420342445373535
1667255161001467000,0.327466796875,5.170889854431152,5.1804609298706055,8.609375953674316
1667255161003946200,0.3299462890625,5.26181697845459,5.38624382019043,8.752944946289062
1667255161006425600,0.332425537109375,5.307280540466309,5.592026710510254,8.858229637145996
1667255161008904700,0.33490478515625,5.4173502922058105,5.821737289428711,8.934800148010254
1667255161011384000,0.337384033203125,5.493920803070068,6.020341873168945,8.992227554321289
1667255161013863200,0.33986328125,5.520241737365723,6.178267955780029,9.075976371765137
1667255161016342500,0.342342529296875,5.615954875946045,6.314659118652344,9.198010444641113
1667255161018822000,0.34482177734375,5.682953834533691,6.415157318115234,9.32004451751709
1667255161021301000,0.347301025390625,5.740381717681885,6.463014125823975,9.396614074707031
1667255161023780400,0.3497802734375,5.649454116821289,6.453442573547363,9.384650230407715
1667255161026259700,0.352259765625,5.608776092529297,6.38883638381958,9.389435768127441
1667255161028738800,0.35473876953125,5.565705299377441,6.324230194091797,9.360722541809082
1667255161031218200,0.35721826171875,5.548955917358398,6.233303070068359,9.34157943725586
1667255161033697300,0.359697265625,5.5728840827941895,6.123233318328857,9.32722282409668
1667255161036176600,0.3621767578125,5.606383323669434,6.092126369476318,9.262616157531738
1667255161038656000,0.364656005859375,5.685346603393555,6.0370917320251465,9.21715259552002
1667255161041135000,0.367135009765625,5.711667537689209,5.960521221160889,9.164510726928711
