time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1667255184870223400,24.196223388671875,0.6170505285263062,-0.2363574504852295,0.4025780260562897,0.6334940791130066,-0.9544177651405334,-0.22014649212360382,-1.6586682796478271
1667255184875182000,24.20118212890625,0.613644003868103,-0.233301043510437,0.40260958671569824,0.6379005908966064,-0.9493712782859802,-0.229326993227005,-1.650265097618103
1667255184880140500,24.206140625,0.6103057861328125,-0.22902129590511322,0.4032118022441864,0.6422587633132935,-0.9436236619949341,-0.2407042235136032,-1.6430461406707764
1667255184885099000,24.21109912109375,0.6068038940429688,-0.22397230565547943,0.40464213490486145,0.6464442610740662,-0.9382749795913696,-0.25406718254089355,-1.636855959892273
1667255184890057700,24.2160576171875,0.6029979586601257,-0.2184702306985855,0.4070264995098114,0.6503795981407166,-0.93400639295578,-0.26920923590660095,-1.6315758228302002
1667255184895016200,24.22101611328125,0.5987515449523926,-0.21276555955410004,0.410420686006546,0.6540506482124329,-0.9312793612480164,-0.28596609830856323,-1.6270043849945068
1667255184899974700,24.225974609375,0.5938745141029358,-0.20719410479068756,0.414985328912735,0.6573970317840576,-0.9308768510818481,-0.30419546365737915,-1.6230159997940063
1667255184904933400,24.230933349609376,0.5881402492523193,-0.20213457942008972,0.42089778184890747,0.6603617668151855,-0.9336831569671631,-0.3237485885620117,-1.6194710731506348
1667255184909891800,24.235891845703126,0.5814294219017029,-0.19782422482967377,0.4281506836414337,0.6629422307014465,-0.9400637745857239,-0.34440499544143677,-1.6162251234054565
1667255184914850300,24.240850341796875,0.5738081336021423,-0.19421344995498657,0.43648847937583923,0.6652091145515442,-0.949539303779602,-0.36594271659851074,-1.61316978931427
1667255184919809000,24.24580908203125,0.5653935074806213,-0.19112850725650787,0.44558408856391907,0.6672742366790771,-0.9613114595413208,-0.388205349445343,-1.6101651191711426
1667255184924767500,24.250767578125,0.5562515258789062,-0.1884261667728424,0.45517557859420776,0.6692495942115784,-0.9747214317321777,-0.41111040115356445,-1.6070232391357422
1667255184929726000,24.255725830078124,0.5464231967926025,-0.18602339923381805,0.4650993347167969,0.6711926460266113,-0.9893761873245239,-0.4345998764038086,-1.603646993637085
1667255184934684700,24.2606845703125,0.5360144376754761,-0.1838439553976059,0.4752010405063629,0.6731076240539551,-1.0049207210540771,-0.45853716135025024,-1.6000800132751465
1667255184939643100,24.26564306640625,0.5252189636230469,-0.18171559274196625,0.48526880145072937,0.6750101447105408,-1.020745038986206,-0.4827783703804016,-1.596407413482666
1667255184944601600,24.2706015625,0.5142056941986084,-0.17948144674301147,0.49512016773223877,0.6769305467605591,-1.036285638809204,-0.5072131752967834,-1.592652440071106
1667255184949560300,24.275560302734377,0.5030133724212646,-0.17714032530784607,0.5046905279159546,0.6788860559463501,-1.0514012575149536,-0.5317550301551819,-1.5887455940246582
1667255184954518800,24.280518798828126,0.4915558695793152,-0.17491517961025238,0.5140503644943237,0.680830180644989,-1.0665451288223267,-0.5562447905540466,-1.5846325159072876
1667255184959477500,24.2854775390625,0.479740709066391,-0.17311708629131317,0.5233110785484314,0.6826601028442383,-1.0824190378189087,-0.5804311633110046,-1.5803767442703247
1667255184964436000,24.29043603515625,0.4675554037094116,-0.17188933491706848,0.5325038433074951,0.6843140125274658,-1.0993387699127197,-0.6041516661643982,-1.5760658979415894
1667255184969394400,24.29539453125,0.454973965883255,-0.1712474226951599,0.5415321588516235,0.6858687400817871,-1.1170941591262817,-0.6273651719093323,-1.571434736251831
1667255184974353200,24.300353271484376,0.44207221269607544,-0.17110629379749298,0.5503493547439575,0.6873211860656738,-1.1354928016662598,-0.6500810384750366,-1.5665558576583862
1667255184979311600,24.3053115234375,0.42902320623397827,-0.171275794506073,0.5589302778244019,0.688622236251831,-1.154284954071045,-0.6723433136940002,-1.5617568492889404
