time,seconds_elapsed,z,y,x
1667255160676135400,0.002135498046875,0.4289034307003021,-0.2012035846710205,0.8712459206581116
1667255160678614800,0.00461474609375,0.4508945643901825,-0.1810450553894043,0.8883501291275024
1667255160681094100,0.00709423828125,0.474718302488327,-0.16332997381687164,0.9085086584091187
1667255160683573200,0.0095732421875,0.507094144821167,-0.15722131729125977,0.9256128668785095
1667255160686052600,0.012052490234375,0.5834522247314453,-0.2372446060180664,0.9280562996864319
1667255160688531700,0.01453173828125,0.6756927967071533,-0.3508654534816742,0.9268345832824707
1667255160691011000,0.017010986328125,0.7691551446914673,-0.45654505491256714,0.9390518665313721
1667255160693490400,0.019490478515625,0.85834139585495,-0.5304597020149231,0.9677625298500061
1667255160695969500,0.021969482421875,0.9359211921691895,-0.5793288946151733,1.0068578720092773
1667255160698449000,0.024448974609375,0.9933425188064575,-0.6159807443618774,1.0569487810134888
1667255160700928300,0.02692822265625,1.0263291597366333,-0.649578332901001,1.1192569732666016
1667255160703407400,0.029407470703125,1.035492181777954,-0.6807324290275574,1.1833977699279785
1667255160705886700,0.03188671875,1.0220531225204468,-0.7179951667785645,1.2499819993972778
1667255160708365800,0.03436572265625,0.9902881383895874,-0.7723621726036072,1.317788004875183
1667255160710845200,0.03684521484375,0.9518036842346191,-0.8511636853218079,1.3813179731369019
1667255160713324500,0.039324462890625,0.9041562080383301,-0.9489020705223083,1.447291374206543
1667255160715803600,0.0418037109375,0.8565087914466858,-1.0606902837753296,1.5120429992675781
1667255160718283000,0.044282958984375,0.8076395988464355,-1.1773655414581299,1.577405571937561
1667255160720762400,0.046762451171875,0.7624356150627136,-1.305036187171936,1.640324592590332
1667255160723241500,0.049241455078125,0.7233402729034424,-1.4467568397521973,1.7038545608520508
1667255160725720800,0.051720947265625,0.6934078931808472,-1.5872557163238525,1.7692171335220337
1667255160728200000,0.054199951171875,0.6775254011154175,-1.7320307493209839,1.8315253257751465
1667255160730679300,0.05667919921875,0.6744710803031921,-1.8755840063095093,1.8968878984451294
1667255160733158700,0.05915869140625,0.681801438331604,-2.0142502784729004,1.9616395235061646
1667255160735637800,0.0616376953125,0.6995165348052979,-2.1541383266448975,2.028834581375122
1667255160738117000,0.0641171875,0.7257837057113647,-2.295248031616211,2.090532064437866
1667255160740596200,0.06659619140625,0.7581595778465271,-2.4363577365875244,2.1497857570648193
1667255160743075600,0.06907568359375,0.7978657484054565,-2.5902957916259766,2.2084288597106934
1667255160745555000,0.071554931640625,0.8418480157852173,-2.8089852333068848,2.257297992706299
1667255160748034000,0.074033935546875,0.8901063203811646,-3.1357979774475098,2.2872304916381836
1667255160750513400,0.076513427734375,0.9243147969245911,-3.416184902191162,2.31044340133667
1667255160752992800,0.07899267578125,0.9359211921691895,-3.6153268814086914,2.3428192138671875
1667255160755472000,0.081471923828125,0.9145409464836121,-3.829129457473755,2.3703081607818604
1667255160757951200,0.083951171875,0.8681151866912842,-4.023995399475098,2.3935208320617676
1667255160760430300,0.086430419921875,0.7825941443443298,-4.133951187133789,2.411846876144409
1667255160762909700,0.08890966796875,0.663475513458252,-4.157774925231934,2.4326162338256836
1667255160765389000,0.09138916015625,0.5052615404129028,-4.074697017669678,2.450331449508667
1667255160767868200,0.0938681640625,0.3110065162181854,-3.851731538772583,2.4631595611572266
1667255160770347500,0.096347412109375,0.09476039558649063,-3.4674975872039795,2.4711008071899414
1667255160772827000,0.098826904296875,-0.12759438157081604,-2.9586472511291504,2.4637703895568848
1667255160775306000,0.101305908203125,-0.3340666890144348,-2.356945276260376,2.4295618534088135
1667255160777785300,0.103785400390625,-0.4886154532432556,-1.7094286680221558,2.3568689823150635
1667255160780264400,0.106264404296875,-0.5558105707168579,-1.1095595359802246,2.229809045791626
1667255160782743800,0.108743896484375,-0.5270999670028687,-0.6349175572395325,2.0441062450408936
1667255160785223200,0.11122314453125,-0.4067595899105072,-0.2903898358345032,1.8028147220611572
1667255160787702300,0.113702392578125,-0.2216675579547882,-0.043600473552942276,1.5218168497085571
1667255160790181600,0.116181640625,-0.00603228947147727,0.14637847244739532,1.2102758884429932
1667255160792660700,0.11866064453125,0.2047160565853119,0.3125337064266205,0.8883501291275024
1667255160795140000,0.12114013671875,0.38614290952682495,0.47502371668815613,0.5743656158447266
1667255160797619500,0.123619384765625,0.5168679356575012,0.6497310400009155,0.2860374450683594
1667255160800098600,0.1260986328125,0.5938369035720825,0.8409317135810852,0.033139415085315704
1667255160802578000,0.128577880859375,0.6188823580741882,1.040684461593628,-0.18066325783729553
1667255160805057300,0.131057373046875,0.6005564332008362,1.247767686843872,-0.35414886474609375
1667255160807536400,0.133536376953125,0.5529089570045471,1.4462987184524536,-0.4903717041015625
1667255160810015700,0.136015625,0.4906007647514343,1.616729974746704,-0.5991056561470032
1667255160812494800,0.138494873046875,0.41668614745140076,1.754785418510437,-0.6809614896774292
1667255160814974200,0.14097412109375,0.343993216753006,1.8616868257522583,-0.7420479655265808
1667255160817453600,0.14345361328125,0.2804632782936096,1.9423209428787231,-0.7841976881027222
1667255160819932700,0.1459326171875,0.2303723841905594,1.996687889099121,-0.8080213665962219
1667255160822412000,0.148412109375,0.19738568365573883,2.030285358428955,-0.8196278214454651
1667255160824891100,0.15089111328125,0.17967060208320618,2.0486114025115967,-0.8239038586616516
1667255160827370500,0.15337060546875,0.1729510873556137,2.0565526485443115,-0.8153517842292786
1667255160829849900,0.155849853515625,0.17111849784851074,2.0620503425598145,-0.8055779337882996
1667255160832329000,0.158328857421875,0.16989676654338837,2.080376386642456,-0.7982475757598877
