time,seconds_elapsed,z,y,x
1667255121893254000,-0.00074609375,9.635896682739258,0.4666004180908203,1.6534404754638672
1667255121895733000,0.00173291015625,9.633503913879395,0.5048855543136597,1.6821542978286743
1667255121898212400,0.00421240234375,9.633503913879395,0.5168496966362,1.730010747909546
1667255121900691500,0.00669140625,9.635896682739258,0.5120640397071838,1.7826528549194336
1667255121903170800,0.0091708984375,9.640682220458984,0.4953143000602722,1.8544375896453857
1667255121905650200,0.011650146484375,9.643074989318848,0.49292147159576416,1.9334007501602173
1667255121908129300,0.01412939453125,9.631111145019531,0.46420758962631226,1.9884356260299683
1667255121910608600,0.016608642578125,9.626325607299805,0.44027936458587646,2.060220241546631
1667255121913087700,0.019087646484375,9.619147300720215,0.42352959513664246,2.1272194385528564
1667255121915567000,0.021567138671875,9.604789733886719,0.4163511395454407,2.1607189178466797
1667255121918046500,0.02404638671875,9.588040351867676,0.3756731450557709,2.179861545562744
1667255121920525600,0.026525634765625,9.549755096435547,0.34695929288864136,2.1894326210021973
1667255121923005000,0.0290048828125,9.485149383544922,0.32303106784820557,2.242074728012085
1667255121925484000,0.031484130859375,9.410971641540527,0.2799602448940277,2.282752752304077
1667255121927963400,0.03396337890625,9.372686386108398,0.2679961323738098,2.2923240661621094
1667255121930442800,0.03644287109375,9.394221305847168,0.2392822653055191,2.2707886695861816
1667255121932921900,0.038921875,9.408578872680664,0.21296121180057526,2.2636101245880127
1667255121935401200,0.041401123046875,9.384650230407715,0.1986042857170105,2.2372891902923584
1667255121937880600,0.043880615234375,9.315258979797363,0.17946170270442963,2.194218397140503
1667255121940359700,0.046359619140625,9.207581520080566,0.16749759018421173,2.1990039348602295
1667255121942839000,0.048839111328125,9.083154678344727,0.13639089465141296,2.2229323387145996
1667255121945318100,0.051318115234375,8.96829891204834,0.1339980661869049,2.227717876434326
1667255121947797500,0.053797607421875,8.879764556884766,0.13639089465141296,2.2468605041503906
1667255121950276900,0.05627685546875,8.779266357421875,0.13878370821475983,2.2468605041503906
1667255121952756000,0.058755859375,8.709874153137207,0.15074782073497772,2.2133610248565674
1667255121955235300,0.0612353515625,8.662017822265625,0.1459621787071228,2.187039852142334
1667255121957714400,0.06371435546875,8.638090133666992,0.12921242415905,2.1822543144226074
1667255121960193800,0.06619384765625,8.652446746826172,0.11246266216039658,2.1894326210021973
1667255121962673200,0.068673095703125,8.69791030883789,0.12681959569454193,2.2229323387145996
1667255121965152300,0.07115234375,8.724231719970703,0.1579262912273407,2.2612173557281494
1667255121967631600,0.073631591796875,8.733802795410156,0.1746760457754135,2.2923240661621094
1667255121970111000,0.076111083984375,8.724231719970703,0.2105683982372284,2.328216314315796
1667255121972590000,0.078590087890625,8.666803359985352,0.07657032459974289,2.2683959007263184
1667255121975069400,0.0810693359375,8.647661209106445,0.02392822690308094,2.2157537937164307
1667255121977548800,0.083548828125,8.767302513122559,0.19381862878799438,2.2683959007263184
1667255121980028000,0.08602783203125,8.970691680908203,0.4426721930503845,2.3401806354522705
1667255121982507300,0.08850732421875,9.198010444641113,0.6915257573127747,2.4335005283355713
1667255121984986400,0.090986328125,9.489934921264648,0.9332008361816406,2.541177749633789
1667255121987465700,0.0934658203125,9.80100154876709,1.1270195245742798,2.66560435295105
1667255121989945000,0.095945068359375,10.097711563110352,1.306481122970581,2.7732813358306885
1667255121992424200,0.098424072265625,10.40638542175293,1.4428720474243164,2.885744094848633
1667255121994903600,0.100903564453125,10.683953285217285,1.5409778356552124,2.964707374572754
1667255121997382700,0.103382568359375,10.951949119567871,1.5984054803848267,3.046063184738159
1667255121999862000,0.105862060546875,11.188838958740234,1.6151553392410278,3.1920254230499268
1667255122002341400,0.10834130859375,11.361122131347656,1.5984054803848267,3.335594654083252
1667255122004820500,0.110820556640625,11.46401309967041,1.5242279767990112,3.483949661254883
1667255122007299800,0.1132998046875,11.540583610534668,1.4213366508483887,3.641875982284546
1667255122009779200,0.115779296875,11.545369148254395,1.25144624710083,3.7256247997283936
1667255122012258300,0.11825830078125,11.49512004852295,1.0552347898483276,3.7950167655944824
1667255122014737700,0.120737548828125,11.394621849060059,0.851844847202301,3.81655216217041
1667255122017216800,0.123216796875,11.270195007324219,0.6460621356964111,3.8021950721740723
1667255122019696000,0.125696044921875,11.105090141296387,0.46420758962631226,3.78544545173645
1667255122022175500,0.128175537109375,10.899307250976562,0.31345975399017334,3.737588882446289
1667255122024654600,0.130654541015625,10.681560516357422,0.20099709928035736,3.696911096572876
1667255122027134000,0.133134033203125,10.387243270874023,0.11724831163883209,3.6610186100006104
1667255122029613000,0.135613037109375,10.092926025390625,0.04546362906694412,3.6538400650024414
1667255122032092400,0.138092529296875,9.834501266479492,0.019142581149935722,3.617947816848755
1667255122034571800,0.14057177734375,9.590433120727539,-0.009571290574967861,3.565305709838867
1667255122037051000,0.14305078125,9.343972206115723,-0.03349951654672623,3.4791641235351562
1667255122039530200,0.1455302734375,9.116654396057129,-0.019142581149935722,3.404986619949341
1667255122042009300,0.14800927734375,8.920442581176758,-0.08614161610603333,3.2542388439178467
1667255122044488700,0.15048876953125,8.757730484008789,-0.13878370821475983,3.0963125228881836
1667255122046968000,0.152968017578125,8.60459041595459,-0.16271193325519562,2.981456995010376
1667255122049447200,0.155447265625,8.46580696105957,-0.1579262912273407,2.9048867225646973
1667255122051926500,0.157926513671875,8.35573673248291,-0.09571290761232376,2.871387243270874
1667255122054405600,0.160405517578125,8.307880401611328,-0.04307080805301666,2.878565549850464
1667255122056885000,0.162885009765625,8.331808090209961,0.06699903309345245,2.8689942359924316
