time,seconds_elapsed,z,y,x
1667255121927415300,0.033415283203125,0.028787001967430115,-0.6483566164970398,0.4503600597381592
1667255121929894700,0.035894775390625,0.02756527252495289,-0.6300306916236877,0.4344775676727295
1667255121932374000,0.0383740234375,0.029397867619991302,-0.604374349117279,0.41676250100135803
1667255121934853000,0.04085302734375,0.031230462715029716,-0.5726093649864197,0.39965829253196716
1667255121937332500,0.04333251953125,0.03611737862229347,-0.5371792316436768,0.378888875246048
1667255121939811600,0.0458115234375,0.04039343446493149,-0.5078576803207397,0.3568977415561676
1667255121942291000,0.048291015625,0.04650207981467247,-0.4797579348087311,0.3324631452560425
1667255121944770300,0.050770263671875,0.050778135657310486,-0.45654505491256714,0.304974228143692
1667255121947249400,0.05324951171875,0.057497646659612656,-0.4369973838329315,0.27687445282936096
1667255121949728800,0.055728759765625,0.06299543380737305,-0.42050403356552124,0.24266603589057922
1667255121952208000,0.058207763671875,0.06910407543182373,-0.4058432877063751,0.21395538747310638
1667255121954687200,0.060687255859375,0.07948877662420273,-0.4021781086921692,0.18463388085365295
1667255121957166600,0.06316650390625,0.09170607477426529,-0.4015672206878662,0.15775582194328308
1667255121959645700,0.065645751953125,0.10331250727176666,-0.39973464608192444,0.13393209874629974
1667255121962125000,0.068125,0.11491893976926804,-0.3979020416736603,0.11255183815956116
1667255121964604400,0.0706044921875,0.12163844704627991,-0.39484772086143494,0.09544762223958969
1667255121967083500,0.07308349609375,0.12286017835140228,-0.39362600445747375,0.0795651376247406
1667255121969563000,0.07556298828125,0.11491893976926804,-0.3966803252696991,0.0642935186624527
1667255121972042200,0.078042236328125,0.09842558950185776,-0.4082867503166199,0.04841103404760361
1667255121974521300,0.080521240234375,0.08315397053956985,-0.4376082420349121,0.03130681812763214
1667255121977000700,0.083000732421875,0.06727148592472076,-0.4736492931842804,0.01359174121171236
1667255121979479800,0.085479736328125,0.04589121788740158,-0.5115228891372681,-0.004734201822429895
1667255121981959200,0.087959228515625,0.019013166427612305,-0.5493965148925781,-0.017562363296747208
1667255121984438500,0.0904384765625,-0.009086613543331623,-0.5836049318313599,-0.022449281066656113
