time,seconds_elapsed,z,y,x
1667255121964604400,0.0706044921875,0.12950333952903748,-0.39217519760131836,0.09712749719619751
1667255121967083500,0.07308349609375,0.13072505593299866,-0.3909534513950348,0.08124501258134842
1667255121969563000,0.07556298828125,0.12278381735086441,-0.39400777220726013,0.06597339361906052
1667255121972042200,0.078042236328125,0.10629047453403473,-0.4056142270565033,0.050090912729501724
1667255121974521300,0.080521240234375,0.09101885557174683,-0.43493571877479553,0.03298669680953026
1667255121977000700,0.083000732421875,0.07513637095689774,-0.47097674012184143,0.015271619893610477
1667255121979479800,0.085479736328125,0.053756099194288254,-0.5088503360748291,-0.0030543238390237093
1667255121981959200,0.087959228515625,0.026878049597144127,-0.5467239618301392,-0.01588248461484909
1667255121984438500,0.0904384765625,-0.001221729558892548,-0.5809323787689209,-0.020769402384757996
1667255121986917600,0.092917724609375,-0.029932374134659767,-0.6084213256835938,-0.01893680728971958
1667255121989397000,0.09539697265625,-0.05803215503692627,-0.6346884965896606,-0.006719512399286032
1667255121991876400,0.09787646484375,-0.0824667438864708,-0.6621774435043335,0.015271619893610477
1667255121994355500,0.10035546875,-0.10629047453403473,-0.6872228980064392,0.043982263654470444
1667255121996834800,0.102834716796875,-0.13011419773101807,-0.7116574645042419,0.08002328872680664
1667255121999314000,0.10531396484375,-0.15088360011577606,-0.7287616729736328,0.12217295914888382
1667255122001793300,0.107793212890625,-0.17043127119541168,-0.7391464114189148,0.16615521907806396
1667255122004272600,0.110272705078125,-0.1905898153781891,-0.7434224486351013,0.21319180727005005
1667255122006751700,0.112751708984375,-0.21135921776294708,-0.740368127822876,0.2565632164478302
1667255122009231000,0.115231201171875,-0.2315177470445633,-0.7287616729736328,0.2968802750110626
1667255122011710200,0.117710205078125,-0.2467893660068512,-0.7104357481002808,0.33597561717033386
1667255122014189600,0.120189453125,-0.2577849328517914,-0.6896663308143616,0.3695732057094574
1667255122016669000,0.1226689453125,-0.2657261788845062,-0.6640099883079529,0.4013381600379944
1667255122019148000,0.12514794921875,-0.2675587832927704,-0.6371319890022278,0.4312705397605896
1667255122021627400,0.12762744140625,-0.2626718580722809,-0.6108647584915161,0.4557051360607147
1667255122024106500,0.1301064453125,-0.25534147024154663,-0.5888736248016357,0.4734202027320862
1667255122026585900,0.1325859375,-0.24434591829776764,-0.5705476999282837,0.49113526940345764
1667255122029065200,0.135065185546875,-0.2309068888425827,-0.5601630210876465,0.5045742988586426
