time,seconds_elapsed,z,y,x
1667255028042851300,0.073851318359375,7.527820110321045,0.6269195079803467,7.393822193145752
1667255028045380000,0.076380126953125,7.491927623748779,0.5647061467170715,7.491927623748779
1667255028047909000,0.0789091796875,7.389036178588867,0.5000999569892883,7.57806921005249
1667255028050438000,0.08143798828125,7.307680130004883,0.4378865361213684,7.661818027496338
1667255028052967000,0.083966796875,7.238288402557373,0.4091726839542389,7.690532207489014
1667255028055495700,0.08649560546875,7.101897716522217,0.4498506486415863,7.7455668449401855
1667255028058024400,0.0890244140625,6.927221775054932,0.5479564070701599,7.814958572387695
1667255028060553500,0.091553466796875,6.714260101318359,0.6795616149902344,7.8556365966796875
1667255028063082200,0.094082275390625,6.534798622131348,0.8183453679084778,7.891529083251953
1667255028065611300,0.096611328125,6.329015731811523,0.9595218896865845,7.929814338684082
1667255028068140000,0.09914013671875,6.192625045776367,1.0528420209884644,7.936992645263672
1667255028070669000,0.1016689453125,6.0538411140441895,1.1198409795761108,7.901100158691406
1667255028073197800,0.10419775390625,5.912664890289307,1.160519003868103,7.817351341247559
1667255028075726800,0.106726806640625,5.793023586273193,1.1509476900100708,7.740781307220459
1667255028078255600,0.109255615234375,5.714060306549072,1.1078768968582153,7.6498541831970215
1667255028080784600,0.11178466796875,5.66620397567749,1.031306505203247,7.5326056480407715
1667255028083313400,0.1143134765625,5.670989513397217,0.9212366938591003,7.396214962005615
1667255028085842400,0.116842529296875,5.704489231109619,0.8039883971214294,7.267002582550049
1667255028088371200,0.11937109375,5.828916072845459,0.6699903607368469,7.144968509674072
1667255028090900000,0.12189990234375,5.936593055725098,0.5670989751815796,7.056434154510498
1667255028093429000,0.124428955078125,6.056233882904053,0.5168496966362,6.999006271362305
1667255028095957800,0.126957763671875,6.1950178146362305,0.5144568681716919,6.98704195022583
1667255028098486800,0.12948681640625,6.26440954208374,0.5455635786056519,6.994220733642578
1667255028101015600,0.132015625,6.259624004364014,0.6149554252624512,7.027719974517822
1667255028103544600,0.134544677734375,6.2189459800720215,0.698704183101654,7.085147857666016
1667255028106073300,0.1370732421875,6.161518096923828,0.7824530005455017,7.149754047393799
1667255028108602400,0.139602294921875,6.089733600616455,0.8327022790908813,7.276573657989502
1667255028111131100,0.142131103515625,6.063412666320801,0.8374879360198975,7.417750358581543
1667255028113660000,0.144659912109375,6.058627128601074,0.7800601720809937,7.57806921005249
1667255028116189000,0.14718896484375,6.106483459472656,0.7082754969596863,7.688138961791992
1667255028118717700,0.1497177734375,6.221338748931885,0.698704183101654,7.6737823486328125
1667255028121246700,0.152246826171875,6.367300987243652,0.6699903607368469,7.520641803741455
1667255028123775500,0.154775390625,6.515655994415283,0.6364908218383789,7.441678524017334
1667255028126304500,0.157304443359375,6.628118515014648,0.6245267391204834,7.372286796569824
1667255028128833300,0.159833251953125,6.704689025878906,0.6269195079803467,7.259823799133301
1667255028131362300,0.1623623046875,6.750152587890625,0.6604190468788147,7.159325122833252
1667255028133891000,0.16489111328125,6.742974281311035,0.6939185857772827,7.137789726257324
1667255028136420000,0.167420166015625,6.678368091583252,0.7250252366065979,7.089933395385742
1667255028138948900,0.169948974609375,6.599404811859131,0.7848458290100098,7.0995049476623535
1667255028141433300,0.172433349609375,6.4701924324035645,0.8350951075553894,7.133004188537598
1667255028143912700,0.17491259765625,6.355337142944336,0.8614161610603333,7.159325122833252
1667255028146392000,0.17739208984375,6.25723123550415,0.882951557636261,7.190432071685791
1667255028148871200,0.17987109375,6.161518096923828,0.8973084688186646,7.226324558258057
1667255028151350500,0.1823505859375,6.041877269744873,0.9092726111412048,7.274180889129639
1667255028153830000,0.184829833984375,5.879165172576904,0.8925228714942932,7.331608772277832
1667255028156309200,0.187309326171875,5.699703693389893,0.8614161610603333,7.326822757720947
1667255028158788400,0.189788330078125,5.493920803070068,0.7992027401924133,7.3746795654296875
1667255028161267700,0.192267822265625,5.3216376304626465,0.7800601720809937,7.379465103149414
1667255028163747000,0.1947470703125,5.132604598999023,0.7561319470405579,7.381857872009277
1667255028166226400,0.197226318359375,4.9531426429748535,0.7393822073936462,7.3986077308654785
